Time,Latency
86498304.0,4416.666666666666
1129498368.0,4416.666666666666
2171498240.0,4416.666666666666
3211498240.0,4501.25
4251498240.0,4501.25
5294498304.0,4501.25
6335498240.0,4501.25
7375498240.0,4501.25
8415498240.0,4501.25
9456498176.0,4501.25
10495498240.0,4501.25
11550498304.0,4501.25
12610498304.0,4208.015267175573
13655498240.0,4208.015267175573
14695498240.0,4208.015267175573
15735498240.0,4208.015267175573
16777498368.0,4208.015267175573
17818498304.0,4208.015267175573
18858498048.0,4208.015267175573
19899498240.0,4208.015267175573
20941498368.0,4208.015267175573
21984498432.0,4208.015267175573
23028498176.0,4219.69696969697
24069498112.0,4219.69696969697
25110498304.0,4219.69696969697
26152498432.0,4219.69696969697
27193498112.0,4219.69696969697
28234498304.0,4219.69696969697
29281498368.0,4219.69696969697
30322498048.0,4219.69696969697
31362498304.0,4219.69696969697
32402498304.0,8518.518518518518
33443498240.0,8518.518518518518
34483498240.0,8518.518518518518
35524498176.0,8518.518518518518
36565498112.0,8518.518518518518
37606498304.0,8518.518518518518
38646498304.0,8518.518518518518
39686498304.0,8518.518518518518
40726498304.0,8518.518518518518
41766498048.0,8518.518518518518
42817498368.0,9500.0
43857498112.0,9500.0
44897498112.0,9500.0
45938498304.0,9500.0
46979498240.0,9500.0
48019498240.0,9500.0
49059498240.0,9500.0
50102498304.0,9500.0
51144498176.0,9500.0
52185498368.0,9500.0
53226498304.0,8938.931297709923
54266498048.0,8938.931297709923
55306498304.0,8938.931297709923
56346498304.0,8938.931297709923
57387498240.0,8938.931297709923
58441498368.0,8938.931297709923
59482498304.0,8938.931297709923
60528498176.0,8938.931297709923
61570498304.0,8938.931297709923
62610498304.0,4483.870967741936
63650498304.0,4483.870967741936
64691498240.0,4483.870967741936
65731498240.0,4483.870967741936
66771498240.0,4483.870967741936
67812498176.0,4483.870967741936
68852498432.0,4483.870967741936
69892498432.0,4483.870967741936
70932498176.0,4483.870967741936
71973498112.0,4483.870967741936
73014498304.0,4483.870967741936
74054498304.0,4278.368794326241
75095498240.0,4278.368794326241
76138498048.0,4278.368794326241
77179498240.0,4278.368794326241
